id,compound_id,food_id,orig_source_id,orig_content,orig_unit,preparation_type,standard_content
237f1536-92a8-11ee-8750-0242ac1c000c,710,1ba45286-92a8-11ee-8750-0242ac1c000c,421,15.2,mg/100g,Dairy product,15.2
237f4b64-92a8-11ee-8750-0242ac1c000c,474,1ba45286-92a8-11ee-8750-0242ac1c000c,505,471.0,mg/100g,Dairy product,471.0
237f678e-92a8-11ee-8750-0242ac1c000c,556,1ba45286-92a8-11ee-8750-0242ac1c000c,513,225.0,mg/100g,Dairy product,225.0
23801eae-92a8-11ee-8750-0242ac1c000c,484,1ba45286-92a8-11ee-8750-0242ac1c000c,516,127.0,mg/100g,Dairy product,127.0
23803b6e-92a8-11ee-8750-0242ac1c000c,570,1ba45286-92a8-11ee-8750-0242ac1c000c,517,622.0,mg/100g,Dairy product,622.0
23805bc6-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,Dairy product,0.0
23808132-92a8-11ee-8750-0242ac1c000c,753,1ba45286-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,Dairy product,0.0
2380976c-92a8-11ee-8750-0242ac1c000c,455,1ba45286-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,Dairy product,0.0
2380c2aa-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,323,0.0,mg/100g,Dairy product,0.0
2380e4b0-92a8-11ee-8750-0242ac1c000c,574,1ba45286-92a8-11ee-8750-0242ac1c000c,415,0.053,mg/100g,Dairy product,0.053
2381013e-92a8-11ee-8750-0242ac1c000c,710,1ba45286-92a8-11ee-8750-0242ac1c000c,421,15.2,mg/100g,Dairy product,15.2
23811cfa-92a8-11ee-8750-0242ac1c000c,474,1ba45286-92a8-11ee-8750-0242ac1c000c,505,514.0,mg/100g,Dairy product,514.0
23813e38-92a8-11ee-8750-0242ac1c000c,556,1ba45286-92a8-11ee-8750-0242ac1c000c,513,245.0,mg/100g,Dairy product,245.0
2381599a-92a8-11ee-8750-0242ac1c000c,484,1ba45286-92a8-11ee-8750-0242ac1c000c,516,138.0,mg/100g,Dairy product,138.0
238179e8-92a8-11ee-8750-0242ac1c000c,570,1ba45286-92a8-11ee-8750-0242ac1c000c,517,679.0,mg/100g,Dairy product,679.0
2381952c-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,Dairy product,0.0
2381b660-92a8-11ee-8750-0242ac1c000c,753,1ba45286-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
2381d21c-92a8-11ee-8750-0242ac1c000c,455,1ba45286-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
2381ef2c-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,323,0.02,mg/100g,,0.02
23820d2c-92a8-11ee-8750-0242ac1c000c,574,1ba45286-92a8-11ee-8750-0242ac1c000c,415,0.045,mg/100g,,0.045
23822b4a-92a8-11ee-8750-0242ac1c000c,710,1ba45286-92a8-11ee-8750-0242ac1c000c,421,15.2,mg/100g,,15.2
23824e54-92a8-11ee-8750-0242ac1c000c,474,1ba45286-92a8-11ee-8750-0242ac1c000c,505,442.0,mg/100g,,442.0
23826c36-92a8-11ee-8750-0242ac1c000c,556,1ba45286-92a8-11ee-8750-0242ac1c000c,513,211.0,mg/100g,,211.0
23828e14-92a8-11ee-8750-0242ac1c000c,484,1ba45286-92a8-11ee-8750-0242ac1c000c,516,119.0,mg/100g,,119.0
2382abf6-92a8-11ee-8750-0242ac1c000c,570,1ba45286-92a8-11ee-8750-0242ac1c000c,517,584.0,mg/100g,,584.0
2382c848-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
2382ea58-92a8-11ee-8750-0242ac1c000c,753,1ba45286-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
238304f2-92a8-11ee-8750-0242ac1c000c,455,1ba45286-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
23831d16-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,323,0.02,mg/100g,,0.02
23833b16-92a8-11ee-8750-0242ac1c000c,574,1ba45286-92a8-11ee-8750-0242ac1c000c,415,0.037,mg/100g,,0.037
23834b24-92a8-11ee-8750-0242ac1c000c,710,1ba45286-92a8-11ee-8750-0242ac1c000c,421,15.2,mg/100g,,15.2
238367bc-92a8-11ee-8750-0242ac1c000c,474,1ba45286-92a8-11ee-8750-0242ac1c000c,505,357.0,mg/100g,,357.0
23837f7c-92a8-11ee-8750-0242ac1c000c,556,1ba45286-92a8-11ee-8750-0242ac1c000c,513,170.0,mg/100g,,170.0
23838d78-92a8-11ee-8750-0242ac1c000c,484,1ba45286-92a8-11ee-8750-0242ac1c000c,516,96.0,mg/100g,,96.0
2383ab82-92a8-11ee-8750-0242ac1c000c,570,1ba45286-92a8-11ee-8750-0242ac1c000c,517,472.0,mg/100g,,472.0
2383c324-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
2383da9e-92a8-11ee-8750-0242ac1c000c,753,1ba45286-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,,0.0
2383f042-92a8-11ee-8750-0242ac1c000c,455,1ba45286-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,,0.0
23840762-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,323,0.02,mg/100g,,0.02
23841ea0-92a8-11ee-8750-0242ac1c000c,574,1ba45286-92a8-11ee-8750-0242ac1c000c,415,0.04,mg/100g,,0.04
238433c2-92a8-11ee-8750-0242ac1c000c,710,1ba45286-92a8-11ee-8750-0242ac1c000c,421,14.0,mg/100g,,14.0
238444de-92a8-11ee-8750-0242ac1c000c,474,1ba45286-92a8-11ee-8750-0242ac1c000c,505,392.0,mg/100g,,392.0
23845e56-92a8-11ee-8750-0242ac1c000c,556,1ba45286-92a8-11ee-8750-0242ac1c000c,513,187.0,mg/100g,,187.0
23847616-92a8-11ee-8750-0242ac1c000c,484,1ba45286-92a8-11ee-8750-0242ac1c000c,516,105.0,mg/100g,,105.0
23848b56-92a8-11ee-8750-0242ac1c000c,570,1ba45286-92a8-11ee-8750-0242ac1c000c,517,518.0,mg/100g,,518.0
2384a258-92a8-11ee-8750-0242ac1c000c,565,1ba45286-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,,0.0
2384be8c-92a8-11ee-8750-0242ac1c000c,574,1ba45286-92a8-11ee-8750-0242ac1c000c,415,0.045,mg/100g,,0.045
2384d566-92a8-11ee-8750-0242ac1c000c,474,1ba45286-92a8-11ee-8750-0242ac1c000c,505,436.0,mg/100g,,436.0
2384e632-92a8-11ee-8750-0242ac1c000c,556,1ba45286-92a8-11ee-8750-0242ac1c000c,513,208.0,mg/100g,,208.0
238501bc-92a8-11ee-8750-0242ac1c000c,484,1ba45286-92a8-11ee-8750-0242ac1c000c,516,117.0,mg/100g,,117.0
238518c8-92a8-11ee-8750-0242ac1c000c,570,1ba45286-92a8-11ee-8750-0242ac1c000c,517,576.0,mg/100g,,576.0
238533da-92a8-11ee-8750-0242ac1c000c,753,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,Dairy product,0.0
238545aa-92a8-11ee-8750-0242ac1c000c,455,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,Dairy product,0.0
23856918-92a8-11ee-8750-0242ac1c000c,565,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,323,2.32,mg/100g,Dairy product,2.32
23858114-92a8-11ee-8750-0242ac1c000c,574,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,415,0.003,mg/100g,Dairy product,0.003
23859834-92a8-11ee-8750-0242ac1c000c,710,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,421,18.8,mg/100g,Dairy product,18.8
2385b08a-92a8-11ee-8750-0242ac1c000c,474,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,505,67.0,mg/100g,Dairy product,67.0
2385c89a-92a8-11ee-8750-0242ac1c000c,556,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,513,29.0,mg/100g,Dairy product,29.0
2385dee8-92a8-11ee-8750-0242ac1c000c,484,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,516,18.0,mg/100g,Dairy product,18.0
2385f914-92a8-11ee-8750-0242ac1c000c,570,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,517,82.0,mg/100g,Dairy product,82.0
238614b2-92a8-11ee-8750-0242ac1c000c,565,1ba2d5aa-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,Dairy product,0.0
238636d6-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
23868988-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
23869dd8-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.25,mg/100g,dairy product,0.25
2386b282-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.105,mg/100g,dairy product,0.105
2386c6a0-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
2386dd02-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,3843.0,mg/100g,dairy product,3843.0
23871542-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,1218.0,mg/100g,dairy product,1218.0
2387384c-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,723.0,mg/100g,dairy product,723.0
23874af8-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,4860.0,mg/100g,dairy product,4860.0
23875e8a-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238770be-92a8-11ee-8750-0242ac1c000c,574,1bf6ef46-92a8-11ee-8750-0242ac1c000c,415,0.05,mg/100g,,0.05
23878432-92a8-11ee-8750-0242ac1c000c,474,1bf6ef46-92a8-11ee-8750-0242ac1c000c,505,540.0,mg/100g,,540.0
2387956c-92a8-11ee-8750-0242ac1c000c,556,1bf6ef46-92a8-11ee-8750-0242ac1c000c,513,235.0,mg/100g,,235.0
2387a818-92a8-11ee-8750-0242ac1c000c,484,1bf6ef46-92a8-11ee-8750-0242ac1c000c,516,144.0,mg/100g,,144.0
2387b92a-92a8-11ee-8750-0242ac1c000c,570,1bf6ef46-92a8-11ee-8750-0242ac1c000c,517,660.0,mg/100g,,660.0
2387cc6c-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
2387de82-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
2387f19c-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.31,mg/100g,dairy product,0.31
23880272-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.08,mg/100g,dairy product,0.08
238813b6-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
23882220-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,2191.0,mg/100g,dairy product,2191.0
23883404-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,526.0,mg/100g,dairy product,526.0
238847b4-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,344.0,mg/100g,dairy product,344.0
238855e2-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,3693.0,mg/100g,dairy product,3693.0
23886884-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
23887aa4-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
23888d6e-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
23889e9e-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.26,mg/100g,dairy product,0.26
2388b30c-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.06,mg/100g,dairy product,0.06
2388c608-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
2388db16-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1549.0,mg/100g,dairy product,1549.0
2388ec3c-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,372.0,mg/100g,dairy product,372.0
2388ff74-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,244.0,mg/100g,dairy product,244.0
23891112-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2612.0,mg/100g,dairy product,2612.0
2389236e-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
23893610-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
238944de-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238956a4-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.18,mg/100g,dairy product,0.18
238968ba-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.25,mg/100g,dairy product,0.25
23897b3e-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
23898e62-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1330.0,mg/100g,dairy product,1330.0
2389a05a-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,319.0,mg/100g,dairy product,319.0
2389b2de-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,209.0,mg/100g,dairy product,209.0
2389c4cc-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2241.0,mg/100g,dairy product,2241.0
2389d688-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
2389e8bc-92a8-11ee-8750-0242ac1c000c,753,1bae36ca-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
2389fb04-92a8-11ee-8750-0242ac1c000c,455,1bae36ca-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238a0d56-92a8-11ee-8750-0242ac1c000c,565,1bae36ca-92a8-11ee-8750-0242ac1c000c,323,0.11,mg/100g,dairy product,0.11
238a1c56-92a8-11ee-8750-0242ac1c000c,574,1bae36ca-92a8-11ee-8750-0242ac1c000c,415,0.051,mg/100g,dairy product,0.051
238a2d0e-92a8-11ee-8750-0242ac1c000c,710,1bae36ca-92a8-11ee-8750-0242ac1c000c,421,13.7,mg/100g,dairy product,13.7
238a403c-92a8-11ee-8750-0242ac1c000c,474,1bae36ca-92a8-11ee-8750-0242ac1c000c,505,793.0,mg/100g,dairy product,793.0
238a522a-92a8-11ee-8750-0242ac1c000c,556,1bae36ca-92a8-11ee-8750-0242ac1c000c,513,273.0,mg/100g,dairy product,273.0
238a62ec-92a8-11ee-8750-0242ac1c000c,484,1bae36ca-92a8-11ee-8750-0242ac1c000c,516,167.0,mg/100g,dairy product,167.0
238a723c-92a8-11ee-8750-0242ac1c000c,570,1bae36ca-92a8-11ee-8750-0242ac1c000c,517,1036.0,mg/100g,dairy product,1036.0
238a8150-92a8-11ee-8750-0242ac1c000c,565,1bae36ca-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238a90aa-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
238a9fb4-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238aaf18-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.26,mg/100g,dairy product,0.26
238abe18-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.047,mg/100g,dairy product,0.047
238ace30-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
238add94-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1452.0,mg/100g,dairy product,1452.0
238aecbc-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,618.0,mg/100g,dairy product,618.0
238afc8e-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,296.0,mg/100g,dairy product,296.0
238b0a6c-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2151.0,mg/100g,dairy product,2151.0
238b191c-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238b2812-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
238b36f4-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238b4644-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.24,mg/100g,dairy product,0.24
238b5616-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.053,mg/100g,dairy product,0.053
238b6444-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
238b7290-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1548.0,mg/100g,dairy product,1548.0
238b80b4-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,501.0,mg/100g,dairy product,501.0
238b8f50-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,246.0,mg/100g,dairy product,246.0
238ba1d4-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2403.0,mg/100g,dairy product,2403.0
238bb296-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238bc4f2-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
238bd564-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238be586-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.26,mg/100g,dairy product,0.26
238bf4e0-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.055,mg/100g,dairy product,0.055
238c0336-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
238c17e0-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1536.0,mg/100g,dairy product,1536.0
238c29a6-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,821.0,mg/100g,dairy product,821.0
238c3978-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,384.0,mg/100g,dairy product,384.0
238c477e-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2249.0,mg/100g,dairy product,2249.0
238c576e-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238c659c-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
238c738e-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238c83ba-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.06,mg/100g,dairy product,0.06
238c913e-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.045,mg/100g,dairy product,0.045
238c9f44-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
238cb376-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1866.0,mg/100g,dairy product,1866.0
238cc1e0-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,633.0,mg/100g,dairy product,633.0
238cd1bc-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,385.0,mg/100g,dairy product,385.0
238cdff4-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2526.0,mg/100g,dairy product,2526.0
238ceecc-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238cfe12-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,dairy product,0.0
238d0c40-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,dairy product,0.0
238d1bb8-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,323,0.28,mg/100g,dairy product,0.28
238d29dc-92a8-11ee-8750-0242ac1c000c,574,1ba34bde-92a8-11ee-8750-0242ac1c000c,415,0.076,mg/100g,dairy product,0.076
238d37d8-92a8-11ee-8750-0242ac1c000c,710,1ba34bde-92a8-11ee-8750-0242ac1c000c,421,15.4,mg/100g,dairy product,15.4
238d47e6-92a8-11ee-8750-0242ac1c000c,474,1ba34bde-92a8-11ee-8750-0242ac1c000c,505,1866.0,mg/100g,dairy product,1866.0
238d5588-92a8-11ee-8750-0242ac1c000c,556,1ba34bde-92a8-11ee-8750-0242ac1c000c,513,633.0,mg/100g,dairy product,633.0
238d63d4-92a8-11ee-8750-0242ac1c000c,484,1ba34bde-92a8-11ee-8750-0242ac1c000c,516,385.0,mg/100g,dairy product,385.0
238d740a-92a8-11ee-8750-0242ac1c000c,570,1ba34bde-92a8-11ee-8750-0242ac1c000c,517,2526.0,mg/100g,dairy product,2526.0
238d822e-92a8-11ee-8750-0242ac1c000c,565,1ba34bde-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,dairy product,0.0
238d9214-92a8-11ee-8750-0242ac1c000c,753,1be9007a-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,Dairy product,0.0
238da092-92a8-11ee-8750-0242ac1c000c,455,1be9007a-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,Dairy product,0.0
238dae7a-92a8-11ee-8750-0242ac1c000c,565,1be9007a-92a8-11ee-8750-0242ac1c000c,323,0.4,mg/100g,Dairy product,0.4
238dc04a-92a8-11ee-8750-0242ac1c000c,574,1be9007a-92a8-11ee-8750-0242ac1c000c,415,0.02,mg/100g,Dairy product,0.02
238dcedc-92a8-11ee-8750-0242ac1c000c,710,1be9007a-92a8-11ee-8750-0242ac1c000c,421,19.2,mg/100g,Dairy product,19.2
238ddf94-92a8-11ee-8750-0242ac1c000c,565,1be9007a-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,Dairy product,0.0
238df0ec-92a8-11ee-8750-0242ac1c000c,753,1be9007a-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,Dairy product,0.0
238e001e-92a8-11ee-8750-0242ac1c000c,455,1be9007a-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,Dairy product,0.0
238e0e9c-92a8-11ee-8750-0242ac1c000c,565,1be9007a-92a8-11ee-8750-0242ac1c000c,323,0.3,mg/100g,Dairy product,0.3
238e1b4e-92a8-11ee-8750-0242ac1c000c,574,1be9007a-92a8-11ee-8750-0242ac1c000c,415,0.02,mg/100g,Dairy product,0.02
238e27b0-92a8-11ee-8750-0242ac1c000c,710,1be9007a-92a8-11ee-8750-0242ac1c000c,421,19.2,mg/100g,Dairy product,19.2
238e3548-92a8-11ee-8750-0242ac1c000c,565,1be9007a-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,Dairy product,0.0
238e4326-92a8-11ee-8750-0242ac1c000c,753,1be9007a-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,Dairy product,0.0
238e4f6a-92a8-11ee-8750-0242ac1c000c,455,1be9007a-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,Dairy product,0.0
238e5db6-92a8-11ee-8750-0242ac1c000c,565,1be9007a-92a8-11ee-8750-0242ac1c000c,323,0.0,mg/100g,Dairy product,0.0
238e6a54-92a8-11ee-8750-0242ac1c000c,574,1be9007a-92a8-11ee-8750-0242ac1c000c,415,0.02,mg/100g,Dairy product,0.02
238e7684-92a8-11ee-8750-0242ac1c000c,710,1be9007a-92a8-11ee-8750-0242ac1c000c,421,19.2,mg/100g,Dairy product,19.2
238e8354-92a8-11ee-8750-0242ac1c000c,565,1be9007a-92a8-11ee-8750-0242ac1c000c,573,0.0,mg/100g,Dairy product,0.0
238e8f52-92a8-11ee-8750-0242ac1c000c,753,1ba34bde-92a8-11ee-8750-0242ac1c000c,221,0.0,mg/100g,Dairy product,0.0
238e9bdc-92a8-11ee-8750-0242ac1c000c,455,1ba34bde-92a8-11ee-8750-0242ac1c000c,263,0.0,mg/100g,Dairy product,0.0
